Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
New Zealand,NZL,GDP per capita,NY.GDP.PCAP.KD,33324.50326,34256.7377,33442.25803,33743.99323,33692.01083,34337.46265,35003.27667,35436.32332,36142.52008,37038.85488,37528.45833
New Zealand,NZL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,31768.86379,32657.58008,31881.12158,32168.77132,32119.21554,32734.53667,33369.26946,33782.10082,34455.33122,35309.82372,35776.57173
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.804864617,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136543,4.927094063,4.7854602,4.768608794,4.658759192
Nicaragua,NIC,GDP per capita,NY.GDP.PCAP.KD,1464.350519,1518.653199,1550.501295,1480.376529,1526.497938,1603.33429,1687.358681,1750.057433,1812.994743,1878.200769,1944.000979
Nicaragua,NIC,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3864.693486,4008.008361,4092.061412,3906.989107,4028.712087,4231.497518,4453.253517,4618.727191,4784.830464,4956.921298,5130.580295
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.278284739,11.84981918,5.268414897,7.529043068,4.337591116,4.925714486
Niger,NER,GDP per capita,NY.GDP.PCAP.KD,332.7108759,330.6332125,349.0046802,333.6902929,348.151511,342.7483339,368.9426894,373.7368462,386.7257997,388.3161935,392.1489365
Niger,NER,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,778.1290805,773.2699356,816.2362896,780.4196964,814.2409362,801.6042311,862.8663997,874.0787559,904.45673,908.1762709,917.1401159
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718596,2.652693289,-1.61686895
Nigeria,NGA,GDP per capita,NY.GDP.PCAP.KD,1976.708469,2056.838591,2128.666632,2216.499394,2327.32067,2376.638773,2412.860782,2475.948058,2563.092124,2562.522216,2455.918559
Nigeria,NGA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4374.284423,4551.605434,4710.55466,4904.920946,5150.158818,5259.295504,5339.451668,5479.058339,5671.900601,5670.639443,5434.734795
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.673796791,3.515625,3.773584906,28.60606061
Northern Mariana Islands,MNP,GDP per capita,NY.GDP.PCAP.KD,18673.13235,18056.31724,16639.58126,14155.53999,14681.02308,13712.46164,13803.63606,14089.31129,14468.96404,14919.64002,19115.37648
Northern Mariana Islands,MNP,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.395092468,2.985054837,0.480792154,-1.691043611,0.691663072,0.971934879,2.721626792,1.044389078,1.975117446,1.970097786,1.091465072
Norway,NOR,GDP per capita,NY.GDP.PCAP.KD,89887.01952,91617.27915,90917.54176,88259.96772,87770.26684,87481.14835,88689.49096,88538.69765,89274.95614,90104.04826,90316.97234
Norway,NOR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,63854.11354,65083.2587,64586.1779,62698.28536,62350.41071,62145.02615,63003.4109,62896.29006,63419.31478,64008.28683,64159.54425
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.957312194,2.525302211,0.181752955,-3.54144028,2.889268793,1.795733739,1.241506862,1.408121762,1.946380213,2.253916447,1.733146218
OECD members,OED,GDP per capita,NY.GDP.PCAP.KD,36244.97989,36883.32056,36662.58629,35112.72436,35889.11989,36347.00629,36568.96462,36846.50721,37315.39955,37909.55342,38311.38333
OECD members,OED,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,36243.75061,36923.40904,36738.33082,35207.11158,36023.05756,36562.43188,36819.38498,37130.95476,37646.75101,38294.44909,38724.79433
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.372068299,4.452694304,8.199695813,6.112453761,4.804711285,-1.108745787,9.332675576,4.372615776,2.751031637,4.738955823,5.384165936
Oman,OMN,GDP per capita,NY.GDP.PCAP.KD,18063.25193,18302.31933,19112.19706,19408.63402,19281.00081,17913.93164,18300.41451,17830.30899,17167.05043,16957.85427,16962.34878
Oman,OMN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,42472.53209,43034.65665,44938.94044,45635.95938,45335.85252,42121.43192,43030.17781,41924.8081,40365.27326,39873.3856,39883.95365
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845
Pakistan,PAK,GDP per capita,NY.GDP.PCAP.KD,1013.765372,1041.289383,1037.575137,1045.207929,1040.142268,1046.493545,1060.50137,1083.967007,1111.195962,1140.206271,1179.414012
Pakistan,PAK,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4174.979611,4288.331463,4273.035123,4304.469172,4283.607312,4309.763713,4367.451996,4464.090289,4576.227015,4695.699879,4857.168718
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.667872778,0.484143871,-6.414266185,-5.349860563,-0.920003647,6.339645919,3.964637773,-1.51623473,2.697243401,10.13790025,0.058822947
Palau,PLW,GDP per capita,NY.GDP.PCAP.KD,10360.37124,10356.70776,9638.735295,9071.949137,8932.281387,9439.072261,9738.130397,9516.210878,9692.271751,10577.58332,10477.98208
Palau,PLW,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,13740.5998,13735.74105,12783.51916,12031.81041,11846.57393,12518.71303,12915.34343,12621.01929,12854.5227,14028.68062,13896.58296
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.652465799,11.98398545,9.855654852,1.242992318,5.827993494,11.31362591,9.778827683,6.903436783,5.066613016,5.575764718,4.988592404
Panama,PAN,GDP per capita,NY.GDP.PCAP.KD,6584.980552,7241.958489,7814.380341,7772.005022,8080.838225,8838.451561,9535.18883,10019.4386,10350.39954,10747.84162,11102.55697
Panama,PAN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,12735.55702,14006.17277,15113.25442,15031.29923,15628.59224,17093.83998,18441.35151,19377.90562,20017.99436,20786.65969,21472.69019
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.294466102,11.09778044,-0.294276458,6.805554144,10.12468634,1.107310928,4.648420685,3.82993118,15.42145307,5.298986928,1.9
Papua New Guinea,PNG,GDP per capita,NY.GDP.PCAP.KD,1690.481672,1833.415921,1785.125121,1862.632052,2004.818112,1982.093324,2029.151908,2061.907247,2329.89087,2402.536246,2398.171166
Papua New Guinea,PNG,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2691.170914,2918.71582,2841.839035,2965.226588,3191.58041,3155.403568,3230.318722,3282.463751,3709.081644,3824.729821,3817.780809
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745,2.962236311,4.019554951
Paraguay,PRY,GDP per capita,NY.GDP.PCAP.KD,2796.03149,2906.435699,3049.873977,2890.343472,3225.591754,3320.79055,3235.723141,3640.522024,3761.911847,3822.862918,3925.563356
Paraguay,PRY,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,6318.750789,6568.253231,6892.409354,6531.886411,7289.51391,7504.653644,7312.40983,8227.214713,8501.54354,8639.28685,8871.37954
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.376022873,3.251369628,3.951309192
Peru,PER,GDP per capita,NY.GDP.PCAP.KD,4069.777098,4362.948992,4703.079928,4695.675167,5022.493191,5270.948747,5520.559167,5765.887138,5825.198494,5937.285352,6094.738249
Peru,PER,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,8067.898678,8649.080663,9323.353938,9308.674789,9956.556637,10449.09326,10943.91927,11430.25578,11547.83422,11770.03445,12082.16801
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.242960356,6.616662285,4.152756843,1.148332219,7.63226478,3.659751601,6.683818881,7.064024264,6.145298786,6.066548903,6.875714823
Philippines,PHL,GDP per capita,NY.GDP.PCAP.KD,1880.192448,1971.28171,2020.15041,2010.799316,2129.499247,2171.492182,2278.635911,2399.60719,2505.818865,2615.659102,2752.109121
Philippines,PHL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4941.598931,5181.003468,5309.442188,5284.865261,5596.837288,5707.204842,5988.804388,6306.746066,6585.895949,6874.582566,7233.206103
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.179603987,7.034801987,4.24971147,2.820259759,3.606928261,5.0172352,1.607906645,1.391892321,3.283146264,3.844593971,2.864328679
Poland,POL,GDP per capita,NY.GDP.PCAP.KD,10572.17619,11322.05462,11801.59974,12126.21561,12599.53358,13224.56909,13437.23994,13632.49795,14090.61514,14642.09649,15067.96985
Poland,POL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,18267.58802,19563.29763,20391.90022,20952.80167,21770.64444,22850.63885,23218.1113,23555.49621,24347.07366,25299.97435,26035.8379
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.553053838,2.492002446,0.199272249,-2.9781048,1.898691176,-1.826852351,-4.028256748,-1.130155823,0.893187725,1.822066826,1.619414633
Portugal,PRT,GDP per capita,NY.GDP.PCAP.KD,22306.28405,22817.3218,22829.848,22128.84552,22538.65408,22159.47542,21353.23026,21228.08936,21533.49011,22016.83692,22444.07108
Portugal,PRT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,26957.63637,27575.23676,27590.37495,26743.19799,27238.46067,26780.21491,25805.84983,25654.6143,26023.69785,26607.83312,27124.15504
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.409589426,-1.162334653,-1.844269687,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.112697789,-2.606125218
Puerto Rico,PRI,GDP per capita,NY.GDP.PCAP.KD,27293.3469,27134.54803,26790.82937,26411.41473,26435.74019,26647.3776,26979.66224,27206.8739,27325.65191,27501.60768,27308.99388
Puerto Rico,PRI,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,35024.59049,34820.80949,34379.72744,33892.838,33924.05401,34195.64085,34622.05002,34913.62274,35066.04638,35291.84421,35044.66971
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.687259177,4.410274619,3.978882147,3.551015687,2.223120972
Qatar,QAT,GDP per capita,NY.GDP.PCAP.KD,66623.13611,66761.62274,67262.45171,65769.00718,70306.22784,72670.95866,70396.81612,68899.48531,67901.21881,67277.24313,66410.75647
Qatar,QAT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,118585.1575,118831.6554,119723.1007,117064.8597,125140.8383,129349.9164,125302.08,122636.9216,120860.0676,119749.4285,118207.1346
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.055560146,6.863757382,8.259868785,-5.910360266,-2.81159948,2.029777987,1.238182574,3.531597971,3.076313965,3.973807549,4.820774465
Romania,ROU,GDP per capita,NY.GDP.PCAP.KD,7433.011951,8061.405532,8873.915181,8419.283574,8231.312771,8439.800748,8582.423025,8918.575019,9227.437455,9639.387255,10162.10734
Romania,ROU,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,15850.90594,17190.95593,18923.63362,17954.13124,17553.2833,17997.88413,18302.02629,19018.87078,19677.52025,20556.00364,21670.70479
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.153431973,8.535080209,5.247953532,-7.820885027,4.503725626,5.284885415,3.655901573,1.785354501,0.738600773,-2.828240813,-0.224910984
Russian Federation,RUS,GDP per capita,NY.GDP.PCAP.KD,9687.493513,10532.32627,11089.92995,10219.52131,10674.98771,11230.38915,11621.38568,11803.70896,11680.59354,11325.78769,11279.62534
Russian Federation,RUS,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,20970.1899,22798.97083,24005.99668,22121.85249,23107.78522,24310.04397,25156.42094,25551.08997,25284.5862,24516.54995,24416.62388
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.227075844,7.633287039,11.16124461,6.248262564,7.334638773,8.017106915,8.64572902,4.658872927,7.62457575,8.867977374,5.981314913
Rwanda,RWA,GDP per capita,NY.GDP.PCAP.KD,459.5659546,482.0370136,521.4454178,539.0743084,563.4013453,592.9894283,627.9684766,640.8137584,672.6396418,714.393932,738.8301857
Rwanda,RWA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1113.571361,1168.020842,1263.511097,1306.22755,1365.17424,1436.868937,1521.626448,1552.751769,1629.868866,1731.043423,1790.254755
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.968807932,6.322641763,1.009086658,-4.8082722,0.479158713,5.778544297,0.402103619,-1.933858756,1.196147337,1.634776026,7.145168855
Samoa,WSM,GDP per capita,NY.GDP.PCAP.KD,3456.822436,3651.350951,3663.276816,3462.609224,3453.434298,3624.572902,3609.737119,3510.924883,3524.595649,3555.056033,3782.404853
Samoa,WSM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,5405.190891,5709.361492,5728.009131,5414.239286,5399.893096,5667.490534,5644.292861,5489.787094,5511.163112,5558.791879,5914.281291
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.882117081,0.485436893,0.966183575
San Marino,SMR,GDP per capita,NY.GDP.PCAP.KD,79802.98378,84457.85947,84793.64831,73024.11106,68758.36862,61488.76786,56116.95368,53759.8385,52708.0008,52476.97013,52596.2245
San Marino,SMR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,85726.80002,90727.20951,91087.92413,78444.72812,73862.33744,66053.1105,60282.54381,57750.45877,56620.54262,56372.36242,56500.46911
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.115646546,3.253604912,8.186171819,2.426281344,6.67198532,4.398201688,3.141975849,4.814794387,6.549933102,3.819988535,4.179209268
Sao Tome and Principe,STP,GDP per capita,NY.GDP.PCAP.KD,1015.395392,1024.17906,1082.714882,1083.664271,1129.754961,1152.89978,1162.537397,1191.436775,1241.459368,1260.627507,1284.688391
Sao Tome and Principe,STP,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2374.126409,2394.663767,2531.528129,2533.747923,2641.513948,2695.629542,2718.163543,2785.734046,2902.693372,2947.510971,3003.768446
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887,1.670642347
Saudi Arabia,SAU,GDP per capita,NY.GDP.PCAP.KD,19304.55023,19136.15923,19792.72038,18861.11,19259.58726,20575.49795,21056.34715,21005.01212,21183.46489,21507.95569,21380.45272
Saudi Arabia,SAU,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,45527.2678,45130.13956,46678.55353,44481.47176,45421.22848,48524.63249,49658.6527,49537.58573,49958.44334,50723.71265,50423.01349
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.455471651,4.075083326,6.456907802,6.741818201
Senegal,SEN,GDP per capita,NY.GDP.PCAP.KD,965.1095026,985.7499137,994.3802342,990.3208722,1002.52994,990.6804733,1003.991525,1008.024039,1018.392748,1052.95882,1092.251162
Senegal,SEN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2102.475241,2147.440038,2166.24105,2157.397797,2183.995051,2158.181182,2187.17909,2195.963854,2218.551917,2293.853539,2379.451264
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.757715153,2.797323719
Serbia,SRB,GDP per capita,NY.GDP.PCAP.KD,4896.824441,5206.253145,5509.058791,5358.843742,5411.877404,5531.218348,5501.696553,5670.71173,5593.061202,5663.392381,5852.384299
Serbia,SRB,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,11480.58474,12206.03906,12915.96565,12563.78709,12688.12429,12967.91864,12898.70491,13294.9603,13112.90896,13277.80012,13720.89089
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828819,6.018076268,4.504785431,4.937386459,4.503031591
Seychelles,SYC,GDP per capita,NY.GDP.PCAP.KD,10126.29048,11124.65711,10645.0867,10486.18989,10804.68447,11967.36235,11999.95385,12489.31485,12850.49315,13187.612,13598.33627
Seychelles,SYC,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,19086.45369,20968.21668,20064.3024,19764.80709,20365.11893,22556.58257,22618.01239,23540.38038,24221.14426,24856.5599,25630.71009
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.223914279,8.058145153,5.398285209,3.188051215,5.346466053,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029
Sierra Leone,SLE,GDP per capita,NY.GDP.PCAP.KD,356.0312804,374.0577672,384.6614598,387.8109952,399.1543676,414.5428763,466.5811728,550.5455624,562.8596746,437.1687798,453.6639216
Sierra Leone,SLE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1070.347609,1124.541181,1156.419383,1165.887926,1199.98985,1246.252789,1402.697094,1655.121779,1692.142067,1314.273728,1363.863571
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.350673205,4.08329765,5.111087259,3.883887305,2.241057968,2.397021458
Singapore,SGP,GDP per capita,NY.GDP.PCAP.KD,42223.89136,44191.23809,42650.10208,41133.29981,46569.67951,48505.26439,49262.33358,50948.44618,52244.44041,52785.30643,53353.83946
Singapore,SGP,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,65386.13546,68432.68555,66046.14739,63697.29143,72115.8395,75113.20453,76285.56992,78896.6127,80903.53465,81741.09694,82621.50318
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita,NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,36327.2319,..,..,..,..,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,3.850100604,3.324695296
Slovak Republic,SVK,GDP per capita,NY.GDP.PCAP.KD,14326.25988,15868.80441,16747.81473,15818.56395,16600.61359,17046.60794,17299.62933,17538.64883,18003.54034,18678.935,19275.08676
Slovak Republic,SVK,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,21712.17836,24049.98337,25382.1684,23973.84139,25159.07755,25835.00476,26218.4716,26580.71785,27285.28467,28308.87977,29212.3782
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.979196038,2.258902398,3.14835549
Slovenia,SVN,GDP per capita,NY.GDP.PCAP.KD,23201.25791,24673.44469,25447.4259,23252.097,23437.47202,23540.71462,22864.20508,22574.7091,23224.40106,23731.16728,24460.3979
Slovenia,SVN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,28389.3382,30190.72365,31137.77637,28451.54552,28678.37263,28804.70152,27976.91631,27622.68555,28417.65644,29037.74168,29930.03704
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.946649998,7.320001264,7.094495143,-4.727872457,6.80904496,13.19563266,4.555394299,3.017849444,2.250090711,2.542240201,3.456606233
Solomon Islands,SLB,GDP per capita,NY.GDP.PCAP.KD,1209.750679,1267.968357,1326.869629,1235.717794,1290.572368,1428.860998,1461.671258,1473.764785,1475.52805,1482.190594,1502.887044
Solomon Islands,SLB,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1754.175435,1838.592846,1924.001489,1791.828545,1871.369352,2071.892091,2119.467968,2137.003952,2139.560741,2149.221632,2179.232117
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.603664789,5.36046514,3.191051645,-1.538100864,3.039777063,3.284165053,2.213353653,2.485185835,1.847008442,1.279538256,0.565362939
South Africa,ZAF,GDP per capita,NY.GDP.PCAP.KD,6892.362413,7185.752999,7337.840174,7145.784123,7275.382112,7416.713882,7475.780825,7551.963386,7582.552726,7575.17477,7519.505596
South Africa,ZAF,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,11261.95976,11741.35315,11989.86005,11676.04494,11887.80503,12118.73786,12215.25187,12339.7324,12389.71467,12377.65926,12286.69712
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.672000732,9.009099025,3.880675975,7.609012059,9.055342489,6.313794584,5.518076888,6.073081094,6.990614281,7.605595983,6.834688026
South Asia,SAS,GDP per capita,NY.GDP.PCAP.KD,999.8511888,1073.256495,1098.340981,1164.780741,1252.229347,1312.784326,1366.373401,1429.997669,1509.937538,1603.955546,1692.050698
South Asia,SAS,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3346.107958,3588.229928,3669.82913,3887.939733,4173.310172,4371.638183,4547.649923,4758.13957,5022.284611,5332.822278,5624.744718
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,-52.42754292,29.32350278,2.920584117,-0.174927114,-13.83372274
South Sudan,SSD,GDP per capita,NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,3373.961389,1550.269284,1940.428506,1935.8794,1875.380066,1569.888346
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.174123186,3.768992408,1.11768686,-3.573751449,0.014063878,-0.998764958,-2.927750507,-1.705705,1.379997238,3.432253328,3.27446274
Spain,ESP,GDP per capita,NY.GDP.PCAP.KD,31865.36917,32459.91738,32303.24148,30874.12601,30736.62785,30321.70487,29414.85692,29008.02098,29496.37893,30532.44997,31505.6122
Spain,ESP,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,33700.85211,34329.647,34163.94639,32652.51218,32507.09397,32068.27093,31109.18746,30678.9173,31195.40524,32291.1552,33320.37272
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.6682919,6.796826119,5.950088145,3.538912053,8.015959407,8.404738131,9.144579388,3.395722774,4.960706541,5.007683305,4.468829688
Sri Lanka,LKA,GDP per capita,NY.GDP.PCAP.KD,2278.969993,2416.589446,2543.043638,2616.086816,2808.545966,3027.11255,3286.138511,3371.317325,3506.871426,3648.23449,3768.666806
Sri Lanka,LKA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,6921.245944,7339.197073,7723.239233,7945.071817,8529.571442,9193.359509,9980.022952,10238.71154,10650.39018,11079.71068,11445.46436
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.812032581,-0.176540921,6.291915218,-3.020041565,-2.249103079,2.398730628,-0.600550412,6.219894476,5.963056556,3.976354829,2.209120435
St. Kitts and Nevis,KNA,GDP per capita,NY.GDP.PCAP.KD,14243.26742,14054.4723,14775.82207,14173.57874,13704.25445,13881.60578,13644.75396,14335.88509,15029.61654,15469.21325,15657.22406
St. Kitts and Nevis,KNA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,22254.38183,21959.39905,23086.47143,22145.49681,21412.20145,21689.30389,21319.23496,22399.09224,23483.01238,24169.85992,24463.61725
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.222282022,0.985386171,5.654321009,1.180015169,-1.622156007,0.630457972,0.181454981,3.394611044,-0.21548569,1.963608034,1.653612508
St. Lucia,LCA,GDP per capita,NY.GDP.PCAP.KD,7866.949256,7855.140824,8204.541894,8213.888192,8007.696484,8000.14375,7968.681604,8200.491406,8147.523552,8270.707773,8369.264957
St. Lucia,LCA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,11910.74063,11892.86239,12421.86358,12436.01409,12123.83514,12112.40013,12064.76572,12415.73105,12335.53651,12522.04023,12671.25805
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.688360969,-1.581574841,6.667012438,-2.099061259,-3.35352589,-0.419351482,1.380643001,1.832286046,0.984189177,1.822457378,1.270207852
St. Vincent and the Grenadines,VCT,GDP per capita,NY.GDP.PCAP.KD,6297.323196,6189.769365,6595.305264,6451.664955,6231.770232,6204.161584,6290.566818,6406.296773,6467.158004,6579.123338,6651.267656
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,10019.88113,9848.748636,10494.01034,10265.45945,9915.577619,9871.648577,10009.13083,10193.27262,10290.11096,10468.26274,10583.05397
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.978672704,7.16112461,5.392136289,2.856304798,5.404214929,4.469915876,4.306140037,4.801882443,4.684807157,3.106489677,1.325715595
Sub-Saharan Africa,SSF,GDP per capita,NY.GDP.PCAP.KD,1415.70557,1476.517627,1514.362588,1515.686944,1554.501473,1580.12465,1603.631189,1635.310766,1665.961688,1671.892733,1649.193358
Sub-Saharan Africa,SSF,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2915.675779,3040.484324,3121.923539,3138.268221,3227.606154,3294.688904,3327.876874,3405.807014,3478.798839,3499.271211,3458.964427
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.976827062,7.158589439,5.398177027,2.859251806,5.403821017,4.467458893,4.308404898,4.801004361,4.68493864,3.105154735,1.323357785
Sub-Saharan Africa (excluding high income),SSA,GDP per capita,NY.GDP.PCAP.KD,1414.769844,1475.503347,1513.40828,1514.77154,1553.556913,1579.11894,1602.642608,1634.287588,1664.919601,1670.824565,1648.099295
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2913.940797,3038.601861,3120.155128,3136.574026,3225.858814,3292.821886,3326.039896,3403.906493,3476.863681,3497.287982,3456.932873
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.700000042
